🕘️更新时间,#genre#
山西卫视,http://tvgslb.hn.chinamobile.com:8089/180000001001/00000000000000020000000000182271/main.m3u8
山西卫视,http://[2409:8087:5c0b:10:2::77]:6610/000000001000/1000000002000021220/1.m3u8?channel-id=ystenlive&Contentid=1000000002000021220&livemode=1&stbId=0
陕西卫视,http://tvgslb.hn.chinamobile.com:8089/180000001001/00000001000000000090000000215607/main.m3u8
陕西卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000090000000215607/main.m3u8
陕西卫视,http://sport.pendy.dpdns.org/migu/738910838?token=BCDxUPC2aE0y0iz8JYzYhWA21b8DBPXm4Tw9nHe0T-ftD1MRmsBCXZPPiHXeDz7cNybVmmXGazeeaHKpxyYgEA
陕西卫视,http://[2409:8087:5c0b:10:2::77]:6610/000000001000/1000000002000007495/1.m3u8?channel-id=ystenlive&Contentid=1000000002000007495&livemode=1&stbId=0
陕西卫视,https://stream1.freetv.fun/shan-xi-wei-shi-18.ctv
四川卫视,https://live.goodiptv.club/api/bestv.php?id=scwshd/8000000
四川卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000064000000308823/main.m3u8
四川卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226659/1.m3u8
四川卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226338
四川卫视,http://tvgslb.hn.chinamobile.com:8089/180000001001/00000001000000000064000000308823/main.m3u8
深圳卫视,http://[2409:8087:5050:20::3023]/180000001001/00000001000000001001000000000065/main.m3u8?IASHttpSessionId=OTT
深圳卫视,https://live.goodiptv.club/api/bestv.php?id=szwshd8m/8000000
深圳卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226688/1.m3u8
深圳卫视,http://tvgslb.hn.chinamobile.com:8089/180000001001/00000001000000000008000000047446/main.m3u8
深圳卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000008000000047446/main.m3u8
三沙卫视,https://livessws.hnntv.cn/live/ssws_02hnntv.m3u8?_upt=c509d0ea1747156492
三沙卫视,https://stream1.freetv.fun/san-sha-wei-shi-12.m3u8
三沙卫视,https://stream1.freetv.fun/san-sha-wei-shi-6.m3u8
三沙卫视,https://stream1.freetv.fun/san-sha-wei-shi-4.m3u8
三沙卫视,https://stream1.freetv.fun/san-sha-wei-shi-9.m3u8
天津卫视,http://[2409:8087:5050:20::3023]/180000001001/00000001000000001001000000000063/main.m3u8?IASHttpSessionId=OTT
天津卫视,https://live.goodiptv.club/api/bestv.php?id=tjwshd8m/8000000
天津卫视,http://[2409:8087:5011:1020::16]/PLTV/1/224/3221226128/1.m3u8
天津卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000008000000047444/main.m3u8
天津卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226459
西藏卫视,http://php.jdshipin.com/xztv.php?id=ws
西藏卫视,http://tvgslb.hn.chinamobile.com:8089/180000001001/00000000000000020000000000182274/main.m3u8
西藏卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000000000000020000000000182274/main.m3u8
西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws
西藏卫视,http://k.061899.xyz/k.php?id=xzws
新疆卫视,http://k.061899.xyz/k.php?id=xjws
新疆卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000000000000020000000000182275/main.m3u8
新疆卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225635
新疆卫视,http://tvgslb.hn.chinamobile.com:8089/180000001001/00000000000000020000000000182275/main.m3u8
新疆卫视,http://[2409:8087:5c0b:10:2::77]:6610/000000001000/1000000002000029441/1.m3u8?channel-id=ystenlive&Contentid=1000000002000029441&livemode=1&stbId=0
云南卫视,https://live.goodiptv.club/api/bestv.php?id=ynwshd8m/8000000
云南卫视,http://tvgslb.hn.chinamobile.com:8089/180000001001/00000001000000000090000000215606/main.m3u8
云南卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000090000000215606/main.m3u8
云南卫视,http://[2409:8087:5c0b:10:2::77]:6610/000000001000/1000000002000024694/1.m3u8?channel-id=ystenlive&Contentid=1000000002000024694&livemode=1&stbId=0
云南卫视,https://stream1.freetv.fun/yun-nan-wei-shi-26.m3u8

☘️广东频道,#genre#
广东珠江,https://php.17186.eu.org/gdtv/web/gdzj.m3u8
广东珠江,http://r.jdshipin.com/sE5vO
广东珠江,http://congtou.top:9292/rtp/239.77.0.1:5146
广东珠江,http://cdn2.163189.xyz/live/gdzj/stream.m3u8
广东珠江,http://congtou.top:9292/rtp/239.77.0.114:5146
广东体育,https://php.17186.eu.org/gdtv/web/gdty.m3u8
广东体育,http://r.jdshipin.com/LiYdg
广东体育,http://yzfvip.top:8002/udp/239.77.0.168:5146
广东体育,http://cdn2.163189.xyz/live/gdty/stream.m3u8
广东体育,http://php.jdshipin.com/TVOD/iptv.php?id=gdty
广东新闻,https://php.17186.eu.org/gdtv/web/gdxw.m3u8
广东新闻,https://php.17186.eu.org/gdtv/web/xwpd.m3u8
广东新闻,http://congtou.top:9292/rtp/239.77.0.173:5146
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-2.m3u8
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-4.ctv
广东卫视,https://live.goodiptv.club/api/bestv.php?id=gdwshd8m/8000000
广东卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000010000000040391/index.m3u8
广东卫视,http://sport.pendy.dpdns.org/migu/608831231?token=BCDxUPC2aE0y0iz8JYzYhWA21b8DBPXm4Tw9nHe0T-ftD1MRmsBCXZPPiHXeDz7cNybVmmXGazeeaHKpxyYgEA
广东卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221227161/1.m3u8
广东卫视,http://tvgslb.hn.chinamobile.com:8089/180000001001/00000001000000000010000000040391/index.m3u8
广东民生,https://php.17186.eu.org/gdtv/web/gdgg.m3u8
广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-1.m3u8
广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-19.m3u8
广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-7.m3u8
广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-32.ctv
大湾区卫视,https://stream1.freetv.fun/da-wan-qu-wei-shi-10.ctv
大湾区卫视,https://stream1.freetv.fun/da-wan-qu-wei-shi-6.m3u8
大湾区卫视,https://stream1.freetv.fun/da-wan-qu-wei-shi-8.ctv
大湾区卫视,https://stream1.freetv.fun/da-wan-qu-wei-shi-12.ctv
大湾区卫视,https://stream1.freetv.fun/da-wan-qu-wei-shi-14.ctv
广州综合,http://congtou.top:9292/rtp/239.253.43.71:5146
广州综合,http://php.jdshipin.com:8880/gztv.php?id=zhonghe
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-1.m3u8
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-7.ctv
广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-6.m3u8
广州影视,http://congtou.top:9292/rtp/239.253.43.73:5146
广州影视,http://php.jdshipin.com:8880/iptv.php?id=gzys
广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-20.ctv
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-1.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-1.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-5.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-8.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-3.m3u8
广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-20.ctv
江门综合,http://congtou.top:9292/rtp/239.77.0.201:5146
江门综合,https://stream1.freetv.fun/jiang-men-zong-he-9.ctv
江门综合,https://stream1.freetv.fun/jiang-men-zong-he-5.ctv
江门综合,https://stream1.freetv.fun/jiang-men-zong-he-11.ctv
江门综合,https://stream1.freetv.fun/jiang-men-zong-he-4.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-10.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-2.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-21.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-6.ctv
佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-12.ctv
深圳卫视,http://[2409:8087:5050:20::3023]/180000001001/00000001000000001001000000000065/main.m3u8?IASHttpSessionId=OTT
深圳卫视,https://live.goodiptv.club/api/bestv.php?id=szwshd8m/8000000
深圳卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226688/1.m3u8
深圳卫视,http://tvgslb.hn.chinamobile.com:8089/180000001001/00000001000000000008000000047446/main.m3u8
深圳卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000008000000047446/main.m3u8
汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-17.ctv
汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-5.ctv
汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-10.ctv
汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-14.ctv
汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-12.ctv
汕头经济,https://stream1.freetv.fun/shan-tou-jing-ji-2.ctv
汕头经济,https://stream1.freetv.fun/shan-tou-jing-ji-1.ctv
汕头经济,https://stream1.freetv.fun/3915a0ad7888b015dbd1a8efd76e99ea52143b117a069f484bbe79c7235da33e.ctv
汕头经济,https://stream1.freetv.fun/shan-tou-jing-ji-6.ctv
汕头经济,https://stream1.freetv.fun/shan-tou-jing-ji-3.ctv
茂名综合,http://congtou.top:9292/rtp/239.77.0.206:5146
茂名公共,http://congtou.top:9292/rtp/239.77.0.207:5146
